Vecindario,Vecindario Latitude,Vecindario Longitude,Lugar,Lugar Latitude,Lugar Longitude,Categoria Lugar
Jack London Square,37.7958,-122.275,Jack London Square Farmers' Market,37.7963,-122.28,Farmers Market
Jack London Square,37.7958,-122.275,Elbo Room Jack London,37.797,-122.276,Bar
Jack London Square,37.7958,-122.275,New Gold Medal Restaurant,37.7996,-122.272,Chinese Restaurant
Jack London Square,37.7958,-122.275,Sacred Tattoo,37.7998,-122.274,Tattoo Parlor
Jack London Square,37.7958,-122.275,Autobahn Cafe,37.7991,-122.278,Café
Jack London Square,37.7958,-122.275,Urban Fitness,37.7937,-122.27,Gym / Fitness Center
Jack London Square,37.7958,-122.275,Museum Of Capitalism,37.7935,-122.274,Museum
Jack London Square,37.7958,-122.275,Vien Huong Restaurant,37.7993,-122.273,Vietnamese Restaurant
Jack London Square,37.7958,-122.275,One Zo,37.7996,-122.272,Bubble Tea Shop
Jack London Square,37.7958,-122.275,USS Potomac,37.7953,-122.28,Museum
Jack London Square,37.7958,-122.275,Freezing Point Creamery,37.7985,-122.272,Ice Cream Shop
Jack London Square,37.7958,-122.275,Saint Anna Coffee Shop,37.7991,-122.271,Coffee Shop
Jack London Square,37.7958,-122.275,Rang Dong,37.799,-122.271,Vietnamese Restaurant
Jack London Square,37.7958,-122.275,Canine Comforts,37.7948,-122.27,Pet Store
Jack London Square,37.7958,-122.275,The Creme Brulee Cart,37.7935,-122.273,Food Truck
Jack London Square,37.7958,-122.275,Purple Heart,37.7971,-122.275,Pharmacy
Jack London Square,37.7958,-122.275,Plank,37.7949,-122.276,Bowling Alley
Jack London Square,37.7958,-122.275,Seawolf,37.7965,-122.273,Gastropub
Jack London Square,37.7958,-122.275,Domino's Pizza,37.7968,-122.275,Pizza Place
Jack London Square,37.7958,-122.275,Good To Eat Dumplings,37.7961,-122.271,Dumpling Restaurant
Jack London Square,37.7958,-122.275,Jack London Square Public Shoreline,37.7946,-122.279,Waterfront
Jack London Square,37.7958,-122.275,Subway Sandwiches,37.7959,-122.278,Sandwich Place
Jack London Square,37.7958,-122.275,Bed Bath & Beyond,37.7973,-122.279,Furniture / Home Store
Jack London Square,37.7958,-122.275,Port Kitchens Marketplace,37.7956,-122.277,Market
Jack London Square,37.7958,-122.275,Roast Co,37.7949,-122.278,Café
Jack London Square,37.7958,-122.275,Tai Shan Cafe,37.7991,-122.271,Cantonese Restaurant
Jack London Square,37.7958,-122.275,Fat Face,37.795,-122.278,Food Truck
Jack London Square,37.7958,-122.275,Ferry landing,37.7961,-122.279,Coffee Shop
Jack London Square,37.7958,-122.275,Celebrations on the Bay Cruises,37.793,-122.277,Boat or Ferry
Jack London Square,37.7958,-122.275,fiftyseven-thirtythree,37.7973,-122.279,Boutique
Jefferson,37.8062,-122.275,Cape & Cowl,37.8067,-122.273,Comic Shop
Jefferson,37.8062,-122.275,Rio California,37.8057,-122.277,Brazilian Restaurant
Jefferson,37.8062,-122.275,The New Parish,37.8078,-122.273,Nightclub
Jefferson,37.8062,-122.275,Plenty Oakland,37.8085,-122.273,Café
Jefferson,37.8062,-122.275,Oakland Ice Center,37.8074,-122.271,Skating Rink
Jefferson,37.8062,-122.275,Belly Uptown,37.8091,-122.273,Taco Place
Jefferson,37.8062,-122.275,Bar Shiru,37.8064,-122.27,Bar
Jefferson,37.8062,-122.275,Flax Art & Design,37.8071,-122.276,Arts & Crafts Store
Jefferson,37.8062,-122.275,Oaklandish,37.8051,-122.271,Clothing Store
Jefferson,37.8062,-122.275,Fox Theater,37.8081,-122.271,Music Venue
Jefferson,37.8062,-122.275,Cafe Van Kleef,37.8067,-122.27,Bar
Jefferson,37.8062,-122.275,Ume Yoga,37.8055,-122.271,Yoga Studio
Jefferson,37.8062,-122.275,Galeto Brazilian Steakhouse,37.8031,-122.275,Brazilian Restaurant
Jefferson,37.8062,-122.275,Hopscotch Restaurant & Bar,37.8093,-122.273,New American Restaurant
Jefferson,37.8062,-122.275,African American Museum & Library at Oakland,37.8062,-122.276,History Museum
Jefferson,37.8062,-122.275,Awaken Cafe & Roasting,37.8052,-122.271,Coffee Shop
Jefferson,37.8062,-122.275,Delicious Curry House,37.8046,-122.27,Restaurant
Jefferson,37.8062,-122.275,Le Cheval,37.8027,-122.275,Vietnamese Restaurant
Jefferson,37.8062,-122.275,Shinmai,37.8082,-122.273,Ramen Restaurant
Jefferson,37.8062,-122.275,Make Westing,37.8076,-122.27,Cocktail Bar
Jefferson,37.8062,-122.275,Golden Lotus Vegetarian Restaurant,37.8033,-122.27,Vegetarian / Vegan Restaurant
Jefferson,37.8062,-122.275,The Punchdown,37.8074,-122.27,Wine Bar
Jefferson,37.8062,-122.275,Hello Stranger,37.8071,-122.269,Cocktail Bar
Jefferson,37.8062,-122.275,Curry Up Now,37.8078,-122.273,Indian Restaurant
Jefferson,37.8062,-122.275,Modern Coffee,37.8033,-122.271,Coffee Shop
Jefferson,37.8062,-122.275,Pintoh Thai Street Food,37.8047,-122.269,Thai Restaurant
Jefferson,37.8062,-122.275,The Uptown Apartments Fitness Center,37.8091,-122.271,Gym
Jefferson,37.8062,-122.275,Pardee Home Museum,37.8043,-122.277,Museum
Jefferson,37.8062,-122.275,Remember Them Memorial,37.8091,-122.272,Historic Site
Jefferson,37.8062,-122.275,Marana Cafe,37.8085,-122.272,Juice Bar
Jefferson,37.8062,-122.275,Subway,37.8093,-122.273,Sandwich Place
Jefferson,37.8062,-122.275,BPS Reprographics,37.8077,-122.273,Paper / Office Supplies Store
Jefferson,37.8062,-122.275,The Rock Steady,37.8076,-122.273,Bar
Jefferson,37.8062,-122.275,Lafayette Square,37.8044,-122.277,Park
Jefferson,37.8062,-122.275,Kaiser Memorial Park,37.8088,-122.271,Park
Jefferson,37.8062,-122.275,Boughetto Cafe And Cabaret,37.8091,-122.271,Dumpling Restaurant
Jefferson,37.8062,-122.275,Fox Square,37.8104,-122.273,Park
Jingletown,37.7774,-122.234,Oakland Animal Services,37.7775,-122.232,Animal Shelter
Jingletown,37.7774,-122.234,Starbucks,37.7744,-122.23,Coffee Shop
Jingletown,37.7774,-122.234,Kefa Coffee,37.7732,-122.235,Café
Jingletown,37.7774,-122.234,Buttercup Grill - Oakland Cotton,37.78,-122.239,Breakfast Spot
Jingletown,37.7774,-122.234,Sticky Rice Cafe,37.7798,-122.23,Restaurant
Jingletown,37.7774,-122.234,FoodMaxx,37.7755,-122.231,Grocery Store
Jingletown,37.7774,-122.234,Sinclair,37.7738,-122.236,Gas Station
Jingletown,37.7774,-122.234,Pump It Up,37.7757,-122.239,General Entertainment
Jingletown,37.7774,-122.234,7-Eleven,37.7731,-122.236,Convenience Store
Jingletown,37.7774,-122.234,Shell,37.7755,-122.233,Gas Station
Jingletown,37.7774,-122.234,Just Dance Ballroom,37.7757,-122.239,Dance Studio
Jingletown,37.7774,-122.234,The GAT Cave,37.7763,-122.237,Diner
Jingletown,37.7774,-122.234,McDonald's,37.7814,-122.234,Fast Food Restaurant
Jingletown,37.7774,-122.234,Buiphong Bakery,37.7797,-122.23,Bakery
Joaquin Miller Park,37.8135,-122.185,Woodminster Amphitheater,37.8113,-122.189,Theater
Joaquin Miller Park,37.8135,-122.185,Joaquin Miller Dog Park,37.8108,-122.187,Dog Run
Joaquin Miller Park,37.8135,-122.185,Palos Colorados Trail,37.8121,-122.185,Trail
Joaquin Miller Park,37.8135,-122.185,Sequoia Horse Arena,37.8152,-122.184,Farm
Joaquin Miller Park,37.8135,-122.185,Sinawik Trail,37.8109,-122.184,Trail
Joaquin Miller Park,37.8135,-122.185,Sunset Trail,37.8108,-122.183,Trail
Joaquin Miller Park,37.8135,-122.185,Chaparral Trail,37.8146,-122.189,Trail
Joaquin Miller Park,37.8135,-122.185,Cinderella Trail,37.8109,-122.189,Trail
Koreatown Northgate,37.8163,-122.268,The Double Standard,37.8142,-122.268,Cocktail Bar
Koreatown Northgate,37.8163,-122.268,Dan Sung Sa,37.8172,-122.268,Korean Restaurant
Koreatown Northgate,37.8163,-122.268,New Parkway Theater,37.814,-122.267,Indie Movie Theater
Koreatown Northgate,37.8163,-122.268,Blind Tiger,37.8158,-122.268,Asian Restaurant
Koreatown Northgate,37.8163,-122.268,Dareye Cafe,37.8149,-122.267,Ethiopian Restaurant
Koreatown Northgate,37.8163,-122.268,Shawarmaji,37.8147,-122.267,Shawarma Place
Koreatown Northgate,37.8163,-122.268,Classic Cars West,37.8151,-122.267,Beer Garden
Koreatown Northgate,37.8163,-122.268,The Crown,37.8146,-122.265,Coffee Shop
Koreatown Northgate,37.8163,-122.268,The Good Hop Bottleshop,37.8135,-122.269,Beer Bar
Koreatown Northgate,37.8163,-122.268,Koffee Pot,37.8151,-122.268,Breakfast Spot
Koreatown Northgate,37.8163,-122.268,Beauty Supply Warehouse,37.8152,-122.268,Cosmetics Shop
Koreatown Northgate,37.8163,-122.268,Commonwealth Cafe and Pub,37.8181,-122.267,Pub
Koreatown Northgate,37.8163,-122.268,Hella Vegan Eats,37.8156,-122.268,Food Truck
Koreatown Northgate,37.8163,-122.268,Friends And Family,37.8149,-122.267,Cocktail Bar
Koreatown Northgate,37.8163,-122.268,Koreana Plaza,37.8136,-122.268,Grocery Store
Koreatown Northgate,37.8163,-122.268,Gogi Time,37.8156,-122.268,Korean Restaurant
Koreatown Northgate,37.8163,-122.268,Forage Kitchen,37.8146,-122.267,Café
Koreatown Northgate,37.8163,-122.268,Telegraph Health Center,37.8193,-122.268,Pharmacy
Koreatown Northgate,37.8163,-122.268,Telegraph Bar and Beer Garden,37.8129,-122.269,Beer Garden
Koreatown Northgate,37.8163,-122.268,Hot Spot Yoga Oakland,37.8137,-122.269,Yoga Studio
Koreatown Northgate,37.8163,-122.268,Drake's Dealership,37.8128,-122.267,Beer Garden
Koreatown Northgate,37.8163,-122.268,First Fridays,37.8136,-122.268,General Entertainment
Koreatown Northgate,37.8163,-122.268,YMCA - Oakland,37.813,-122.266,Gym
Koreatown Northgate,37.8163,-122.268,Mua Oakland Bar & Restaurant,37.8141,-122.264,American Restaurant
Koreatown Northgate,37.8163,-122.268,People's Barber,37.8128,-122.266,Salon / Barbershop
Koreatown Northgate,37.8163,-122.268,Sweet Bar Bakery,37.8134,-122.266,Café
Koreatown Northgate,37.8163,-122.268,Humphry Slocombe,37.8129,-122.266,Ice Cream Shop
Koreatown Northgate,37.8163,-122.268,Firebrand Artisan Breads,37.8129,-122.266,Bakery
Koreatown Northgate,37.8163,-122.268,Kitchener Oakland,37.8133,-122.265,Bakery
Koreatown Northgate,37.8163,-122.268,Two Jacks Denim,37.8131,-122.266,Men's Store
Koreatown Northgate,37.8163,-122.268,Cat Town Cafe,37.8174,-122.263,Pet Café
Koreatown Northgate,37.8163,-122.268,Red Bay Coffee Box,37.8128,-122.266,Coffee Shop
Koreatown Northgate,37.8163,-122.268,Calavera,37.8128,-122.266,Mexican Restaurant
Koreatown Northgate,37.8163,-122.268,Hive Oakland,37.8127,-122.266,Food & Drink Shop
Koreatown Northgate,37.8163,-122.268,The Lumpia Company,37.8133,-122.265,Filipino Restaurant
Koreatown Northgate,37.8163,-122.268,Z Café & Bar,37.8161,-122.264,American Restaurant
Koreatown Northgate,37.8163,-122.268,Kingston 11 Cuisine,37.8123,-122.269,Caribbean Restaurant
Koreatown Northgate,37.8163,-122.268,The Legionnaire Saloon,37.8123,-122.269,Pub
Koreatown Northgate,37.8163,-122.268,Limon Rotisserie,37.8144,-122.263,Peruvian Restaurant
Koreatown Northgate,37.8163,-122.268,Brown Sugar Kitchen,37.812,-122.266,Southern / Soul Food Restaurant
Koreatown Northgate,37.8163,-122.268,Broadway Liquors,37.8174,-122.263,Liquor Store
Koreatown Northgate,37.8163,-122.268,Creative Growth,37.8131,-122.264,Art Gallery
Koreatown Northgate,37.8163,-122.268,Au,37.814,-122.265,Lounge
Koreatown Northgate,37.8163,-122.268,Oasis Food Market,37.8199,-122.267,Middle Eastern Restaurant
Koreatown Northgate,37.8163,-122.268,Target,37.8156,-122.264,Department Store
Koreatown Northgate,37.8163,-122.268,Shashamane International Bar & Grill,37.8143,-122.265,Ethiopian Restaurant
Koreatown Northgate,37.8163,-122.268,Avis Car Rental,37.814,-122.265,Rental Car Location
Koreatown Northgate,37.8163,-122.268,Budget Car Rental,37.8141,-122.264,Rental Car Location
Koreatown Northgate,37.8163,-122.268,Firestone Complete Auto Care,37.817,-122.263,Automotive Shop
Koreatown Northgate,37.8163,-122.268,Hertz,37.8141,-122.264,Rental Car Location
Koreatown Northgate,37.8163,-122.268,Bee Healthy Honey Shop,37.8191,-122.267,Food & Drink Shop
Koreatown Northgate,37.8163,-122.268,Poke Shack,37.8196,-122.267,Food Truck
Koreatown Northgate,37.8163,-122.268,Nex,37.8141,-122.264,American Restaurant
Koreatown Northgate,37.8163,-122.268,Five Star Pizza & Deli,37.8202,-122.267,Pizza Place
Lakeshore,37.8115,-122.243,Arizmendi Bakery,37.8107,-122.245,Bakery
Lakeshore,37.8115,-122.243,Cat House!,37.8107,-122.245,Lounge
Lakeshore,37.8115,-122.243,Shakewell,37.8112,-122.243,Mediterranean Restaurant
Lakeshore,37.8115,-122.243,Urban Indigo,37.811,-122.244,Gift Shop
Lakeshore,37.8115,-122.243,Rico Rico,37.8102,-122.246,Mexican Restaurant
Lakeshore,37.8115,-122.243,Lin Jia,37.8116,-122.242,Asian Restaurant
Lakeshore,37.8115,-122.243,Colonial Donuts,37.8108,-122.244,Donut Shop
Lakeshore,37.8115,-122.243,Trader Joe's,37.8098,-122.244,Grocery Store
Lakeshore,37.8115,-122.243,Bardo,37.8111,-122.243,Lounge
Lakeshore,37.8115,-122.243,The Bar Method,37.8106,-122.244,Gym / Fitness Center
Lakeshore,37.8115,-122.243,Hipline Studio,37.8102,-122.244,Gym / Fitness Center
Lakeshore,37.8115,-122.243,Holy Land Restaurant,37.8105,-122.246,Falafel Restaurant
Lakeshore,37.8115,-122.243,Unleashed by Petco,37.8106,-122.244,Pet Store
Lakeshore,37.8115,-122.243,Ordinaire,37.8136,-122.247,Wine Bar
Lakeshore,37.8115,-122.243,Walden Pond Books,37.813,-122.247,Bookstore
Lakeshore,37.8115,-122.243,Flipside,37.8112,-122.243,Burger Joint
Lakeshore,37.8115,-122.243,Grand Lake Theater,37.8114,-122.248,Movie Theater
Lakeshore,37.8115,-122.243,Sister,37.8128,-122.247,Pizza Place
Lakeshore,37.8115,-122.243,Almond & Oak,37.813,-122.247,American Restaurant
Lakeshore,37.8115,-122.243,Heart & Dagger Saloon,37.8105,-122.247,Dive Bar
Lakeshore,37.8115,-122.243,Grand Lake Farmers Market,37.8104,-122.248,Farmers Market
Lakeshore,37.8115,-122.243,The Star,37.8143,-122.247,Pizza Place
Lakeshore,37.8115,-122.243,The Libertine,37.8132,-122.247,Dive Bar
Lakeshore,37.8115,-122.243,Modigliani Cafe,37.8117,-122.248,Café
Lakeshore,37.8115,-122.243,Good Vibrations Lakeshore,37.8103,-122.246,Adult Boutique
Lakeshore,37.8115,-122.243,Top Dog,37.8106,-122.244,Hot Dog Joint
Lakeshore,37.8115,-122.243,Namaste Yoga + Wellness,37.8105,-122.245,Yoga Studio
Lakeshore,37.8115,-122.243,GAP,37.8106,-122.245,Clothing Store
Lakeshore,37.8115,-122.243,Vegan Mob,37.8104,-122.247,Vegetarian / Vegan Restaurant
Lakeshore,37.8115,-122.243,Merritt Bakery,37.8111,-122.244,Bakery
Lakeshore,37.8115,-122.243,Lakeshore Cafe,37.8106,-122.245,Café
Lakeshore,37.8115,-122.243,Buckingham Wine And Spirits,37.8108,-122.244,Wine Bar
Lakeshore,37.8115,-122.243,All About Nails,37.8152,-122.246,Nail Salon
Lakeshore,37.8115,-122.243,Cafe Romanat,37.812,-122.248,Ethiopian Restaurant
Lakeshore,37.8115,-122.243,La Parisienne,37.8125,-122.247,Bakery
Lakeshore,37.8115,-122.243,Oak Common,37.8122,-122.248,Clothing Store
Lakeshore,37.8115,-122.243,Caña,37.8103,-122.247,Caribbean Restaurant
Lakeshore,37.8115,-122.243,CorePower Yoga,37.8127,-122.247,Yoga Studio
Lakeshore,37.8115,-122.243,Bank of the West,37.8109,-122.243,Bank
Lakeshore,37.8115,-122.243,Cheese Steak Shop,37.8107,-122.244,Sandwich Place
Lakeshore,37.8115,-122.243,Peet's Coffee & Tea,37.8104,-122.245,Coffee Shop
Lakeshore,37.8115,-122.243,Ikaros,37.8126,-122.247,Greek Restaurant
Lakeshore,37.8115,-122.243,Mijori Japanese Restaurant,37.8125,-122.247,Japanese Restaurant
Lakeshore,37.8115,-122.243,Chase Bank,37.8106,-122.245,Bank
Lakeshore,37.8115,-122.243,Jau Jou Studios,37.8135,-122.247,Cosmetics Shop
Lakeshore,37.8115,-122.243,Bicycle Coffee Co.,37.811,-122.248,Coffee Shop
Lakeshore,37.8115,-122.243,The Nail Shop,37.8131,-122.247,Nail Salon
Lakeshore,37.8115,-122.243,T-Mobile,37.8103,-122.246,Mobile Phone Shop
Lakeshore,37.8115,-122.243,Neecha Thai,37.8121,-122.247,Thai Restaurant
Lakeshore,37.8115,-122.243,The Alley,37.8131,-122.247,Dive Bar
Lakeshore,37.8115,-122.243,Rolling Dunes,37.811,-122.244,American Restaurant
Lakeshore,37.8115,-122.243,Starbucks,37.8111,-122.247,Coffee Shop
Lakeshore,37.8115,-122.243,Chao Thai,37.8111,-122.247,Thai Restaurant
Lakeshore,37.8115,-122.243,The Coffee Mill & Bakery,37.8136,-122.247,Breakfast Spot
Lakeshore,37.8115,-122.243,Noah's Bagels,37.8113,-122.243,Bagel Shop
Lakeshore,37.8115,-122.243,Samurai Sushi Boat,37.8133,-122.247,Japanese Restaurant
Lakeshore,37.8115,-122.243,Knimble,37.8124,-122.247,Thrift / Vintage Store
Lakeshore,37.8115,-122.243,Shogun Japanese Sushi and Grill,37.8141,-122.246,Japanese Restaurant
Lakeshore,37.8115,-122.243,Hunan Village,37.812,-122.247,Chinese Restaurant
Lakeshore,37.8115,-122.243,Proposition Chicken,37.8104,-122.245,Fried Chicken Joint
Lakeshore,37.8115,-122.243,Main Squeeze,37.8115,-122.242,Juice Bar
Lakeshore,37.8115,-122.243,Monkey Yoga Shala,37.8105,-122.246,Yoga Studio
Lakeshore,37.8115,-122.243,Lakeshore Natural Foods,37.8109,-122.244,Grocery Store
Lakeshore,37.8115,-122.243,Traci's Nails,37.8141,-122.246,Nail Salon
Lakeshore,37.8115,-122.243,Redbox,37.8142,-122.246,Video Store
Lakeshore,37.8115,-122.243,AT&T,37.8111,-122.244,Mobile Phone Shop
Lakeshore,37.8115,-122.243,7-Eleven,37.8142,-122.246,Convenience Store
Lakeshore,37.8115,-122.243,Wilde Brothers,37.8116,-122.248,Coffee Shop
Lakeshore,37.8115,-122.243,Wells Fargo - Lakeshore,37.8108,-122.243,Bank
Lakeshore,37.8115,-122.243,Starbucks,37.8112,-122.243,Coffee Shop
Lakeshore,37.8115,-122.243,Yogofina,37.8106,-122.245,Frozen Yogurt Shop
Lakeshore,37.8115,-122.243,Domino's Pizza,37.8131,-122.247,Pizza Place
Lakeshore,37.8115,-122.243,Subway,37.8102,-122.246,Sandwich Place
Lakeshore,37.8115,-122.243,Yang Chow,37.812,-122.248,Chinese Restaurant
Lakeshore,37.8115,-122.243,Lynn & Lu's Escapade Cafe,37.8136,-122.247,American Restaurant
Lakeshore,37.8115,-122.243,Connie's Cantina,37.8134,-122.247,Mexican Restaurant
Lakeshore,37.8115,-122.243,Qi Dumpling Lounge,37.8128,-122.247,Chinese Restaurant
Lakeshore,37.8115,-122.243,Miss Saigon Vietnamese Restaurant,37.8134,-122.247,Vietnamese Restaurant
Lakeshore,37.8115,-122.243,Gelato Firenze,37.8111,-122.247,Ice Cream Shop
Lakeshore,37.8115,-122.243,Smitty's Cocktails,37.8133,-122.247,Dive Bar
Lakeshore,37.8115,-122.243,CVS pharmacy,37.8103,-122.245,Pharmacy
Lakeshore,37.8115,-122.243,Michael Mischer Chocolates,37.8136,-122.246,Dessert Shop
Lakeshore,37.8115,-122.243,Mandana Plaza,37.8126,-122.241,Park
Lakeshore,37.8115,-122.243,Oakland-East Bay Gay Men's Chorus,37.812,-122.242,Music Venue
Lakeshore,37.8115,-122.243,Walgreens,37.8097,-122.244,Pharmacy
Lakeshore,37.8115,-122.243,Aisle 5,37.8131,-122.247,Gastropub
Lakeshore,37.8115,-122.243,Soleil Tanning Salon,37.8119,-122.248,Tanning Salon
Lakeside,37.8038,-122.263,Lake Merritt Rowing Club Boathouse,37.8023,-122.262,Outdoors & Recreation
Lakeside,37.8038,-122.263,The Ruby Room,37.8014,-122.264,Dive Bar
Lakeside,37.8038,-122.263,The Lake Chalet Seafood Bar & Grill,37.8022,-122.262,Seafood Restaurant
Lakeside,37.8038,-122.263,Oakland Main Library,37.8013,-122.264,Library
Lakeside,37.8038,-122.263,Mad Oak Bar,37.8,-122.265,Bar
Lakeside,37.8038,-122.263,Fresh and Best,37.8031,-122.266,Vietnamese Restaurant
Lakeside,37.8038,-122.263,Nature's Best Foods,37.8027,-122.265,Grocery Store
Lakeside,37.8038,-122.263,Abura-Ya,37.806,-122.268,Japanese Restaurant
Lakeside,37.8038,-122.263,James and The Giant Cupcake,37.8056,-122.267,Cupcake Shop
Lakeside,37.8038,-122.263,The Alice Collective,37.8025,-122.267,Café
Lakeside,37.8038,-122.263,Senor Sisig,37.8055,-122.267,Burrito Place
Lakeside,37.8038,-122.263,Parlour Restaurant,37.8069,-122.267,American Restaurant
Lakeside,37.8038,-122.263,Slojoy Coffee Roasters,37.8046,-122.268,Coffee Shop
Lakeside,37.8038,-122.263,Burma Bear,37.8066,-122.266,Burmese Restaurant
Lakeside,37.8038,-122.263,Molcajete Cocina Mexicana,37.8063,-122.267,Mexican Restaurant
Lakeside,37.8038,-122.263,Bar 355,37.8069,-122.267,Bar
Lakeside,37.8038,-122.263,Bonsai Garden,37.8061,-122.258,Garden
Lakeside,37.8038,-122.263,The Kon-Tiki,37.8033,-122.269,Tiki Bar
Lakeside,37.8038,-122.263,Kamdesh Afghan Kabob House,37.8033,-122.268,Afghan Restaurant
Lakeside,37.8038,-122.263,The Terrace Room,37.8047,-122.262,Breakfast Spot
Lakeside,37.8038,-122.263,Good News Cafe,37.8042,-122.263,Café
Lakeside,37.8038,-122.263,Aria,37.8031,-122.268,Afghan Restaurant
Lakeside,37.8038,-122.263,Malonga Casquelourd Center,37.803,-122.266,Music Venue
Lakeside,37.8038,-122.263,Phở 84,37.8059,-122.268,Vietnamese Restaurant
Lakeside,37.8038,-122.263,Halftime Sports Bar,37.8032,-122.268,Sports Bar
Lakeside,37.8038,-122.263,Maly's Donut & Burger,37.8017,-122.264,Donut Shop
Lakeside,37.8038,-122.263,Mo'Joe Cafe,37.8017,-122.264,Café
Lakeside,37.8038,-122.263,Snow Park,37.807,-122.265,Park
Lakeside,37.8038,-122.263,Fillmore Karaoke,37.8026,-122.268,Karaoke Bar
Lakeside,37.8038,-122.263,Karibbean City,37.8035,-122.268,Nightclub
Lakeside,37.8038,-122.263,Basil Pizzeria,37.8023,-122.268,Pizza Place
Laney College (neighborhood),37.7942,-122.261,Laney College Flea Market,37.7944,-122.263,Flea Market
Laney College (neighborhood),37.7942,-122.261,Jamtown,37.7929,-122.265,Basketball Court
Laney College (neighborhood),37.7942,-122.261,Laney College,37.7969,-122.264,Community College
Laney College (neighborhood),37.7942,-122.261,Happy Valley's,37.7958,-122.255,Chinese Restaurant
Laney College (neighborhood),37.7942,-122.261,Lane-e Kefa Coffee,37.7969,-122.265,Coffee Shop
